Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
769,21.0,0.0,0.0,824.0,34.0,27.0,19148.0,0.0,34.94409502970478,34.94409502970478,0.0,11546.854200601578,,,,,,,,,,,,,,,,,,,,,14.864022162802756,9.88947530689982,29.81181277927251,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,21.0,0.0,0.0,854.0,35.0,30.0,19178.0,0.0,59.70891196245675,59.70891196245675,0.0,11552.503182411194,,,,,,,,,,,,,,,,,,,,,27.46442594846483,18.242120764806312,48.803030519361585,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,22.0,0.0,0.0,36.0,1.0,36.0,19214.0,0.0,68.17294636353617,68.17294636353617,0.0,11897.315358877182,,,,,,,,,,,,,,,,,,,,,21.595528511793255,18.73827293907622,58.245624434711324,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,22.0,0.0,0.0,57.0,2.0,21.0,19235.0,0.0,24.7678475836811,24.7678475836811,0.0,11902.320229291916,,,,,,,,,,,,,,,,,,,,,7.687930913114982,7.751954737938471,23.03192491025265,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,22.0,0.0,0.0,71.0,3.0,14.0,19249.0,0.0,13.94093413754089,13.94093413754089,0.0,11906.121667146683,,,,,,,,,,,,,,,,,,,,,4.529479720996139,5.037143226150388,13.388382484610991,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,22.0,0.0,0.0,95.0,4.0,24.0,19273.0,0.0,28.346764304757595,28.346764304757595,0.0,11911.871292114258,,,,,,,,,,,,,,,,,,,,,8.364434565240911,8.652920780802347,26.113084966137603,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,22.0,0.0,0.0,111.0,5.0,16.0,19289.0,0.0,18.13062115821672,18.13062115821672,0.0,11916.299890756607,,,,,,,,,,,,,,,,,,,,,5.668253648354053,6.325803549599464,17.28489812426163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,22.0,0.0,0.0,130.0,6.0,19.0,19308.0,0.0,21.14911283875104,21.14911283875104,0.0,11921.203477621078,,,,,,,,,,,,,,,,,,,,,7.676611055632885,7.101624252869154,19.54317677641337,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,22.0,0.0,0.0,166.0,7.0,36.0,19344.0,0.0,77.19229569738727,77.19229569738727,0.0,11927.690583229065,,,,,,,,,,,,,,,,,,,,,30.44172622451887,22.22559542334871,62.61822106846044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,22.0,0.0,0.0,186.0,8.0,20.0,19364.0,0.0,36.373742378353306,36.373742378353306,0.0,11931.976790428162,,,,,,,,,,,,,,,,,,,,,12.943954123953787,11.731197036158353,33.487650948148286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,22.0,0.0,0.0,206.0,9.0,20.0,19384.0,0.0,19.54400480467989,19.54400480467989,0.0,11936.674612522125,,,,,,,,,,,,,,,,,,,,,7.185157705018101,6.527878890127892,17.922087653043835,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,22.0,0.0,0.0,243.0,10.0,37.0,19421.0,0.0,40.550519286239066,40.550519286239066,0.0,11944.197169542313,,,,,,,,,,,,,,,,,,,,,11.446130637285075,10.240137275287456,35.24740836666326,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,22.0,0.0,0.0,262.0,11.0,19.0,19440.0,0.0,23.51893922863912,23.51893922863912,0.0,11948.644777536392,,,,,,,,,,,,,,,,,,,,,6.885078996074253,7.6029840153130674,22.21823980495036,0.06959025777311158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,22.0,0.0,0.0,307.0,12.0,45.0,19485.0,0.0,77.8431958603607,77.8431958603607,0.0,11956.858806371689,,,,,,,,,,,,,,,,,,,,,30.577025685492274,19.21567748737767,58.95921412317076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,22.0,0.0,0.0,334.0,13.0,27.0,19512.0,0.0,24.943492682471348,24.943492682471348,0.0,11962.48009800911,,,,,,,,,,,,,,,,,,,,,10.275762949169732,6.276842944314578,21.419576580749414,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,22.0,0.0,0.0,360.0,14.0,26.0,19538.0,0.0,27.62818491958461,27.62818491958461,0.0,11967.85680937767,,,,,,,,,,,,,,,,,,,,,11.72778135977925,7.922487434509558,23.761859557598193,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,22.0,0.0,0.0,374.0,15.0,14.0,19552.0,0.0,21.23716206056044,21.23716206056044,0.0,11971.478243112564,,,,,,,,,,,,,,,,,,,,,7.042499044140763,7.215582230812125,20.364593018414155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,22.0,0.0,0.0,388.0,16.0,14.0,19566.0,0.0,22.649439516332556,22.649439516332556,0.0,11975.039233922958,,,,,,,,,,,,,,,,,,,,,8.346224564831319,7.684702521367913,21.53802711506916,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,22.0,0.0,0.0,413.0,17.0,25.0,19591.0,0.0,29.898984712535523,29.898984712535523,0.0,11980.22333741188,,,,,,,,,,,,,,,,,,,,,9.669618862390294,8.741806917260318,27.079159616727203,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,22.0,0.0,0.0,430.0,18.0,17.0,19608.0,0.0,27.080160922617193,27.080160922617193,0.0,11984.527520179749,,,,,,,,,,,,,,,,,,,,,13.984854685164743,6.6498560680944285,24.235639133087872,2.1786321681837757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,22.0,0.0,0.0,452.0,19.0,22.0,19630.0,0.0,29.306011925673303,29.306011925673303,0.0,11989.543474435806,,,,,,,,,,,,,,,,,,,,,11.58144718638641,8.956963786144819,26.26621078014459,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,22.0,0.0,0.0,471.0,20.0,19.0,19649.0,0.0,21.575962419473846,21.575962419473846,0.0,11994.051872253418,,,,,,,,,,,,,,,,,,,,,8.80458546089838,6.432798609963923,19.651787537032963,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,22.0,0.0,0.0,490.0,21.0,19.0,19668.0,0.0,24.993775353581114,24.993775353581114,0.0,11998.126143932343,,,,,,,,,,,,,,,,,,,,,8.251239565696023,8.196393846168322,23.33703221145378,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,22.0,0.0,0.0,510.0,22.0,20.0,19688.0,0.0,28.174099340658742,28.174099340658742,0.0,12003.086225271225,,,,,,,,,,,,,,,,,,,,,9.097451125255025,8.464431228386575,26.225735270769395,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,22.0,0.0,0.0,531.0,23.0,21.0,19709.0,0.0,29.667842633949466,29.667842633949466,0.0,12008.252679109573,,,,,,,,,,,,,,,,,,,,,10.252772487131958,9.718448330483957,27.249575408284567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,22.0,0.0,0.0,556.0,24.0,25.0,19734.0,0.0,51.29148429173785,51.29148429173785,0.0,12014.169126272202,,,,,,,,,,,,,,,,,,,,,18.216468301544058,16.634121590279047,45.824740321738595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,22.0,0.0,0.0,571.0,25.0,15.0,19749.0,0.0,11.999509844106669,11.999509844106669,0.0,12019.033923387527,,,,,,,,,,,,,,,,,,,,,3.354984053756546,4.101110845760656,11.58972241697694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,22.0,0.0,0.0,585.0,26.0,14.0,19763.0,0.0,16.575829823405932,16.575829823405932,0.0,12022.976487636566,,,,,,,,,,,,,,,,,,,,,7.41406550439485,6.175802119015513,15.479786716981126,0.15656985191074702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,22.0,0.0,0.0,597.0,27.0,12.0,19775.0,0.0,8.888091378553733,8.888091378553733,0.0,12025.982603549957,,,,,,,,,,,,,,,,,,,,,2.791317728837148,3.132446484467353,8.642999497398078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,22.0,0.0,0.0,623.0,28.0,26.0,19801.0,0.0,30.344689801709716,30.344689801709716,0.0,12031.521948575974,,,,,,,,,,,,,,,,,,,,,10.771171130594551,7.786943572911628,26.94625788943579,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,22.0,0.0,0.0,643.0,29.0,20.0,19821.0,0.0,15.449979073431566,15.449979073431566,0.0,12036.12586402893,,,,,,,,,,,,,,,,,,,,,4.866375449338628,5.3233798890038875,14.419404198644623,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,22.0,0.0,0.0,669.0,30.0,26.0,19847.0,0.0,41.42161925760555,41.42161925760555,0.0,12041.960923910141,,,,,,,,,,,,,,,,,,,,,13.335081330645798,13.047366598221315,37.332513116703545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,22.0,0.0,0.0,688.0,31.0,19.0,19866.0,0.0,21.68511103324047,21.68511103324047,0.0,12047.067678689957,,,,,,,,,,,,,,,,,,,,,5.928214577286339,7.356464857938592,20.609209079042344,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,22.0,0.0,0.0,702.0,32.0,14.0,19880.0,0.0,16.15869934530116,16.15869934530116,0.0,12051.166980028152,,,,,,,,,,,,,,,,,,,,,8.13109458776646,4.437434991749048,14.894657921482336,1.097293103916227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,22.0,0.0,0.0,728.0,33.0,26.0,19906.0,0.0,43.807223468291525,43.807223468291525,0.0,12056.55478811264,,,,,,,,,,,,,,,,,,,,,19.345513570111795,12.965358491316893,37.37532343110921,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,22.0,0.0,0.0,753.0,34.0,25.0,19931.0,0.0,23.344412123782366,23.344412123782366,0.0,12061.981791973114,,,,,,,,,,,,,,,,,,,,,9.201682300742462,5.9989641864086085,20.504296695100564,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,22.0,0.0,0.0,778.0,35.0,25.0,19956.0,0.0,47.57940641868931,47.57940641868931,0.0,12067.055583000183,,,,,,,,,,,,,,,,,,,,,18.30658263379004,13.393322821384452,41.963913454114284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,23.0,0.0,0.0,22.0,1.0,22.0,19978.0,0.0,40.735739225262115,40.735739225262115,0.0,12405.933582782745,,,,,,,,,,,,,,,,,,,,,14.576543968212643,12.451875996668218,37.02798806024577,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,23.0,0.0,0.0,40.0,2.0,18.0,19996.0,0.0,22.523616484959696,22.523616484959696,0.0,12410.221934556961,,,,,,,,,,,,,,,,,,,,,6.86855189494031,7.095439781660792,21.3034167057392,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,23.0,0.0,0.0,85.0,3.0,45.0,20041.0,0.0,76.66279594395037,76.66279594395037,0.0,12419.061937332153,,,,,,,,,,,,,,,,,,,,,29.52755071987093,19.511770433885,58.4727245824808,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,23.0,0.0,0.0,142.0,4.0,57.0,20098.0,0.0,74.44562031507373,74.44562031507373,0.0,12429.091894626617,,,,,,,,,,,,,,,,,,,,,29.637487711979343,17.820584953408016,50.61255721232844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,23.0,0.0,0.0,175.0,5.0,33.0,20131.0,0.0,43.61952290557507,43.61952290557507,0.0,12435.547368764877,,,,,,,,,,,,,,,,,,,,,16.86093739718312,13.617143307271963,36.355854460531766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,23.0,0.0,0.0,201.0,6.0,26.0,20157.0,0.0,63.071132152542184,63.071132152542184,0.0,12441.704069852829,,,,,,,,,,,,,,,,,,,,,21.71518263911806,20.234649096316723,56.277884947600946,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,23.0,0.0,0.0,236.0,7.0,35.0,20192.0,0.0,92.82251091598411,92.82251091598411,0.0,12449.021997451782,,,,,,,,,,,,,,,,,,,,,35.956716318541844,25.14903799594861,76.2145222487048,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,23.0,0.0,0.0,255.0,8.0,19.0,20211.0,0.0,33.15415315285197,33.15415315285197,0.0,12454.328134298325,,,,,,,,,,,,,,,,,,,,,11.309395309849526,11.28342619979535,30.849519945935093,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,23.0,0.0,0.0,276.0,9.0,21.0,20232.0,0.0,36.12187356310597,36.12187356310597,0.0,12459.356113672256,,,,,,,,,,,,,,,,,,,,,11.871756475727725,11.332013291896256,33.37604192146331,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,23.0,0.0,0.0,294.0,10.0,18.0,20250.0,0.0,20.911947597215963,20.911947597215963,0.0,12463.754058122635,,,,,,,,,,,,,,,,,,,,,6.637091433021154,6.979863181061591,19.70669989981731,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,23.0,0.0,0.0,312.0,11.0,18.0,20268.0,0.0,11.018954254110572,11.018954254110572,0.0,12468.710256576538,,,,,,,,,,,,,,,,,,,,,3.755487037259566,3.760874121528138,10.3120129393187,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,23.0,0.0,0.0,333.0,12.0,21.0,20289.0,0.0,26.7433514017523,26.7433514017523,0.0,12473.65677523613,,,,,,,,,,,,,,,,,,,,,9.746566374534371,9.310684784282097,24.39968357213427,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,23.0,0.0,0.0,352.0,13.0,19.0,20308.0,0.0,34.93342113452631,34.93342113452631,0.0,12478.416420221329,,,,,,,,,,,,,,,,,,,,,12.3480304482574,11.396408526122546,32.37829622692979,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,23.0,0.0,0.0,367.0,14.0,15.0,20323.0,0.0,11.350525109461094,11.350525109461094,0.0,12482.460494279861,,,,,,,,,,,,,,,,,,,,,4.1240556779762345,4.077326470822696,10.74246961469396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,23.0,0.0,0.0,384.0,15.0,17.0,20340.0,0.0,16.72398066158507,16.72398066158507,0.0,12487.368957996368,,,,,,,,,,,,,,,,,,,,,4.859740042969603,5.66230743214569,15.9599545988073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,23.0,0.0,0.0,405.0,16.0,21.0,20361.0,0.0,55.10921920375756,55.10921920375756,0.0,12492.079246759415,,,,,,,,,,,,,,,,,,,,,25.086508222212284,13.782737849120693,48.655692353588776,3.4089783131387374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,23.0,0.0,0.0,424.0,17.0,19.0,20380.0,0.0,26.997708050644228,26.997708050644228,0.0,12496.445394039154,,,,,,,,,,,,,,,,,,,,,9.863906702526137,9.131932688537537,24.928748115565227,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,23.0,0.0,0.0,453.0,18.0,29.0,20409.0,0.0,41.25541887393055,41.25541887393055,0.0,12502.700995922089,,,,,,,,,,,,,,,,,,,,,15.38378213118013,12.670145329202557,35.624183717042136,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,23.0,0.0,0.0,483.0,19.0,30.0,20439.0,0.0,45.36933182558596,45.36933182558596,0.0,12509.897353887558,,,,,,,,,,,,,,,,,,,,,18.10992800499605,12.586404000736774,38.36209562043622,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,23.0,0.0,0.0,501.0,20.0,18.0,20457.0,0.0,28.226366041571026,28.226366041571026,0.0,12515.312937021255,,,,,,,,,,,,,,,,,,,,,9.548373843677759,9.375094070166048,26.435419726123353,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,23.0,0.0,0.0,521.0,21.0,20.0,20477.0,0.0,38.287268380103086,38.287268380103086,0.0,12519.441617965698,,,,,,,,,,,,,,,,,,,,,14.166389544837553,11.644073937818213,35.081915552219144,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,23.0,0.0,0.0,541.0,22.0,20.0,20497.0,0.0,20.177651269228356,20.177651269228356,0.0,12524.125750303268,,,,,,,,,,,,,,,,,,,,,6.0737256699740625,6.260048310471985,18.91884209151088,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,23.0,0.0,0.0,573.0,23.0,32.0,20529.0,0.0,46.00928320347269,46.00928320347269,0.0,12530.800573587418,,,,,,,,,,,,,,,,,,,,,17.524920110697273,12.38435928809279,38.75113664391044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,23.0,0.0,0.0,601.0,24.0,28.0,20557.0,0.0,38.98983312120046,38.98983312120046,0.0,12536.689405202866,,,,,,,,,,,,,,,,,,,,,15.587297613236847,11.683302820729079,33.43880865123142,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,23.0,0.0,0.0,633.0,25.0,32.0,20589.0,0.0,44.582547451214715,44.582547451214715,0.0,12542.68251156807,,,,,,,,,,,,,,,,,,,,,15.984425383540245,13.899851395187927,38.042746030163535,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,23.0,0.0,0.0,662.0,26.0,29.0,20618.0,0.0,62.69120882529912,62.69120882529912,0.0,12548.478883504868,,,,,,,,,,,,,,,,,,,,,21.54975855347862,18.906288080967272,54.95329831176885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,23.0,0.0,0.0,682.0,27.0,20.0,20638.0,0.0,27.4427714733935,27.4427714733935,0.0,12553.104187726974,,,,,,,,,,,,,,,,,,,,,8.68927454847005,8.842829844087525,25.598174762403026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,23.0,0.0,0.0,713.0,28.0,31.0,20669.0,0.0,75.03542964185124,75.03542964185124,0.0,12559.51964211464,,,,,,,,,,,,,,,,,,,,,28.735520937995382,22.100451712973047,63.566092819380415,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,23.0,0.0,0.0,738.0,29.0,25.0,20694.0,0.0,37.1529395770528,37.1529395770528,0.0,12564.526888132095,,,,,,,,,,,,,,,,,,,,,11.753489573577424,11.547218212823195,33.75029605190679,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,23.0,0.0,0.0,762.0,30.0,24.0,20718.0,0.0,25.441875935359324,25.441875935359324,0.0,12569.555861473083,,,,,,,,,,,,,,,,,,,,,8.51638384797227,7.8556692757750985,23.06266871095807,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,23.0,0.0,0.0,779.0,31.0,17.0,20735.0,0.0,24.840605296861842,24.840605296861842,0.0,12574.392816781998,,,,,,,,,,,,,,,,,,,,,11.90084693441824,8.418424802865454,22.475084983983297,0.07332810598307632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,23.0,0.0,0.0,785.0,32.0,6.0,20741.0,0.0,9.063925938385822,9.063925938385822,0.0,12577.353324174881,,,,,,,,,,,,,,,,,,,,,5.338025153634064,3.1988757271386534,8.846920739579742,0.5060838742711425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,23.0,0.0,0.0,804.0,33.0,19.0,20760.0,0.0,29.74852956816138,29.74852956816138,0.0,12582.544667959213,,,,,,,,,,,,,,,,,,,,,9.622240598327588,9.630541411766004,27.83497745124896,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,23.0,0.0,0.0,821.0,34.0,17.0,20777.0,0.0,16.43188524526805,16.43188524526805,0.0,12586.61595916748,,,,,,,,,,,,,,,,,,,,,5.431314862298881,5.754909284693431,15.508670623187234,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,23.0,0.0,0.0,854.0,35.0,33.0,20810.0,0.0,63.84367397548061,63.84367397548061,0.0,12593.375697612762,,,,,,,,,,,,,,,,,,,,,21.39760316105068,18.454137757689047,54.88609385530216,0.1987745424798571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,24.0,0.0,0.0,19.0,1.0,19.0,20829.0,0.0,26.012748231695497,26.012748231695497,0.0,12939.022679567337,,,,,,,,,,,,,,,,,,,,,9.001637306286305,7.802383853402065,24.166849544594196,0.24808144329889142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,24.0,0.0,0.0,32.0,2.0,13.0,20842.0,0.0,20.73562032524054,20.73562032524054,0.0,12942.955149173737,,,,,,,,,,,,,,,,,,,,,9.89247211500994,6.794431861676622,19.38373909434781,0.21562057569689932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,24.0,0.0,0.0,44.0,3.0,12.0,20854.0,0.0,21.579294543327972,21.579294543327972,0.0,12946.54525756836,,,,,,,,,,,,,,,,,,,,,11.534332576065422,5.607375355143041,20.10164104165137,3.129371825316242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,24.0,0.0,0.0,66.0,4.0,22.0,20876.0,0.0,30.602421584259982,30.602421584259982,0.0,12951.944719552994,,,,,,,,,,,,,,,,,,,,,12.312053942651431,9.590939811236852,27.353906344595334,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,24.0,0.0,0.0,85.0,5.0,19.0,20895.0,0.0,35.28344701625493,35.28344701625493,0.0,12956.490765094757,,,,,,,,,,,,,,,,,,,,,13.403123138039334,11.265613199126777,32.42913439863302,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,24.0,0.0,0.0,105.0,6.0,20.0,20915.0,0.0,38.54539897668784,38.54539897668784,0.0,12961.090072154999,,,,,,,,,,,,,,,,,,,,,13.609908934560988,11.971987846149348,35.520035348830994,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,24.0,0.0,0.0,121.0,7.0,16.0,20931.0,0.0,21.11638882746938,21.11638882746938,0.0,12965.39201426506,,,,,,,,,,,,,,,,,,,,,6.917300453093262,6.722966493783378,20.05332445435543,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,24.0,0.0,0.0,146.0,8.0,25.0,20956.0,0.0,26.482421566278987,26.482421566278987,0.0,12971.00455904007,,,,,,,,,,,,,,,,,,,,,10.290305971386474,8.213612049709733,23.31784568219644,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,24.0,0.0,0.0,171.0,9.0,25.0,20981.0,0.0,28.492671767611725,28.492671767611725,0.0,12976.446230649948,,,,,,,,,,,,,,,,,,,,,11.247721407361514,7.67928698857937,25.01973896761179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,24.0,0.0,0.0,206.0,10.0,35.0,21016.0,0.0,62.984601842404054,62.984601842404054,0.0,12983.108900785446,,,,,,,,,,,,,,,,,,,,,27.34978435556486,18.064119431283512,50.118235518289566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,24.0,0.0,0.0,240.0,11.0,34.0,21050.0,0.0,40.59816872306527,40.59816872306527,0.0,12989.39326786995,,,,,,,,,,,,,,,,,,,,,12.106528401579814,11.458308795810765,35.48026410189347,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,24.0,0.0,0.0,262.0,12.0,22.0,21072.0,0.0,45.91314006427087,45.91314006427087,0.0,12994.078823804855,,,,,,,,,,,,,,,,,,,,,16.325593486888117,14.828396906893058,41.769377426470946,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,24.0,0.0,0.0,289.0,13.0,27.0,21099.0,0.0,31.43494975838182,31.43494975838182,0.0,12999.85527229309,,,,,,,,,,,,,,,,,,,,,9.861750429671272,9.187273475371601,28.283069220402428,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,24.0,0.0,0.0,314.0,14.0,25.0,21124.0,0.0,45.316213320117306,45.316213320117306,0.0,13005.511354207993,,,,,,,,,,,,,,,,,,,,,16.54470089557808,13.700021690146476,40.31224765830145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,24.0,0.0,0.0,336.0,15.0,22.0,21146.0,0.0,27.151596959628236,27.151596959628236,0.0,13010.624940872192,,,,,,,,,,,,,,,,,,,,,9.018620151307026,8.557584110679873,24.917366909425045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,24.0,0.0,0.0,355.0,16.0,19.0,21165.0,0.0,37.11141739156253,37.11141739156253,0.0,13015.466198205948,,,,,,,,,,,,,,,,,,,,,20.897780487752744,9.514531775161304,32.11167507800047,2.2505370584155004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,24.0,0.0,0.0,367.0,17.0,12.0,21177.0,0.0,26.941052343822037,26.941052343822037,0.0,13019.161500692368,,,,,,,,,,,,,,,,,,,,,15.891108687446524,7.11066748640372,24.819658100009445,2.70340697717094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
