Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
240,4.0,0.0,0.0,1799.0,40.0,28.0,8788.0,0.1,80.26000000000003,0.0,0.0,1491.0606651306152,,,,,,,,,,,,,,,,,,,,,36.79024821891351,21.786484313029913,71.37917610315702,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4.0,0.0,0.0,1845.0,41.0,46.0,8834.0,0.1,146.04555993192994,0.0,0.0,1496.0884654521942,,,,,,,,,,,,,,,,,,,,,61.33880818701576,36.627024723819105,120.22212852352067,2.3143805532634443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4.0,0.0,0.0,1877.0,42.0,32.0,8866.0,0.1,103.02789030942517,0.0,0.0,1499.5698709487915,,,,,,,,,,,,,,,,,,,,,45.721672276953356,27.717441398567594,90.1917714323029,2.399482364597082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4.0,0.0,0.0,1918.0,43.0,41.0,8907.0,0.1,146.7689319339009,0.0,0.0,1503.8554165363312,,,,,,,,,,,,,,,,,,,,,66.47967761667245,35.828374383583835,121.93884716974306,3.6172891681357933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4.0,0.0,0.0,1956.0,44.0,38.0,8945.0,0.1,115.75420576178375,0.0,0.0,1507.9052114486694,,,,,,,,,,,,,,,,,,,,,51.265058971715554,29.766361200191387,98.22822503064155,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4.0,0.0,0.0,1971.0,45.0,15.0,8960.0,0.1,49.47102948600861,0.0,0.0,1509.750004529953,,,,,,,,,,,,,,,,,,,,,27.078340643143054,13.630822878611967,46.33127067598933,3.8335674719957233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4.0,0.0,0.0,1997.0,46.0,26.0,8986.0,0.1,77.80026556780277,0.0,0.0,1512.940259218216,,,,,,,,,,,,,,,,,,,,,36.7921808655719,21.59047355559992,69.61973119350483,2.4453481531239167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4.0,0.0,0.0,2055.0,47.0,58.0,9044.0,0.1,173.04832124754446,0.0,0.0,1518.8407905101776,,,,,,,,,,,,,,,,,,,,,70.60748025184627,39.34643486322909,134.77806621923636,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4.0,0.0,0.0,2097.0,48.0,42.0,9086.0,0.1,135.21111737967956,0.0,0.0,1523.2735579013824,,,,,,,,,,,,,,,,,,,,,59.13862721132787,33.900371838714804,112.61391077535131,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4.0,0.0,0.0,2126.0,49.0,29.0,9115.0,0.1,102.13411897124352,0.0,0.0,1526.455087184906,,,,,,,,,,,,,,,,,,,,,48.78596227091561,26.58721252029438,89.77266596538922,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4.0,0.0,0.0,2225.0,50.0,99.0,9214.0,0.1,336.5950094337557,0.0,0.0,1536.146535396576,,,,,,,,,,,,,,,,,,,,,127.39716683890497,60.52053714699183,214.74524463140477,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,5.0,0.0,0.0,92.0,1.0,92.0,9306.0,0.1,261.5410000000001,0.0,0.0,1714.6924767494202,,,,,,,,,,,,,,,,,,,,,94.09387625705106,52.521370953146295,178.5273276640271,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,5.0,0.0,0.0,160.0,2.0,68.0,9374.0,0.1,183.79000000000016,0.0,0.0,1721.4988522529602,,,,,,,,,,,,,,,,,,,,,73.26764913401753,38.463321409108914,136.6880916119458,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,5.0,0.0,0.0,208.0,3.0,48.0,9422.0,0.1,159.31545971307276,0.0,0.0,1726.5529913902283,,,,,,,,,,,,,,,,,,,,,71.29301005681378,37.30595635326529,127.63474633792688,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5.0,0.0,0.0,242.0,4.0,34.0,9456.0,0.1,113.77878530605503,0.0,0.0,1730.1173813343048,,,,,,,,,,,,,,,,,,,,,52.907488359851065,29.106343125874766,97.7351691293803,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5.0,0.0,0.0,258.0,5.0,16.0,9472.0,0.1,52.997388562015466,0.0,0.0,1732.3683092594147,,,,,,,,,,,,,,,,,,,,,28.75083023158583,14.669842392328919,49.3799160544452,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,5.0,0.0,0.0,382.0,6.0,124.0,9596.0,0.1,392.44151639354345,0.0,0.0,1744.3403625488281,,,,,,,,,,,,,,,,,,,,,131.21003394097656,70.39069855865031,234.40574870598138,2.2858955390458955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,5.0,0.0,0.0,408.0,7.0,26.0,9622.0,0.1,75.8864034186107,0.0,0.0,1747.2096726894379,,,,,,,,,,,,,,,,,,,,,35.24692363504169,20.846495253766967,68.07693426538093,2.379782823870111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5.0,0.0,0.0,462.0,8.0,54.0,9676.0,0.1,177.70030863181339,0.0,0.0,1752.674809217453,,,,,,,,,,,,,,,,,,,,,73.64934070359078,42.648790387047654,140.73019554318364,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5.0,0.0,0.0,495.0,9.0,33.0,9709.0,0.1,96.51000000000005,0.0,0.0,1756.2284569740295,,,,,,,,,,,,,,,,,,,,,43.56671474339324,25.6294614537979,83.80061640106135,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,5.0,0.0,0.0,567.0,10.0,72.0,9781.0,0.1,213.02333896359642,0.0,0.0,1763.5962517261505,,,,,,,,,,,,,,,,,,,,,83.05215128168275,46.59594549278386,156.33689423608266,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,5.0,0.0,0.0,641.0,11.0,74.0,9855.0,0.1,231.4975301484038,0.0,0.0,1771.0061702728271,,,,,,,,,,,,,,,,,,,,,87.36898393508514,49.53633888599979,170.2321008432208,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5.0,0.0,0.0,708.0,12.0,67.0,9922.0,0.1,234.7264103342205,0.0,0.0,1777.6535291671753,,,,,,,,,,,,,,,,,,,,,96.25561164050823,50.75321672988628,173.69161364664822,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5.0,0.0,0.0,763.0,13.0,55.0,9977.0,0.1,186.10265919695559,0.0,0.0,1783.2778692245483,,,,,,,,,,,,,,,,,,,,,79.9680750297556,41.767560541575534,145.005834027742,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,5.0,0.0,0.0,796.0,14.0,33.0,10010.0,0.1,102.23685836326464,0.0,0.0,1787.0549232959747,,,,,,,,,,,,,,,,,,,,,45.94579696558688,26.976936905522734,88.8427154011029,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5.0,0.0,0.0,811.0,15.0,15.0,10025.0,0.1,49.27650958442655,0.0,0.0,1788.9118185043335,,,,,,,,,,,,,,,,,,,,,26.76232428885522,13.908583685489532,46.181166147432165,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,5.0,0.0,0.0,856.0,16.0,45.0,10070.0,0.1,130.68083935258744,0.0,0.0,1793.659854888916,,,,,,,,,,,,,,,,,,,,,57.890001894754356,31.131138248922323,106.75475818788694,2.431231137142802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,5.0,0.0,0.0,929.0,17.0,73.0,10143.0,0.1,227.33228156870328,0.0,0.0,1801.0739388465881,,,,,,,,,,,,,,,,,,,,,89.97367467480424,48.931883526882785,164.9336792736416,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,5.0,0.0,0.0,988.0,18.0,59.0,10202.0,0.1,182.78996942054997,0.0,0.0,1807.132707118988,,,,,,,,,,,,,,,,,,,,,73.65763216905349,42.51042142208353,142.16096973860655,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5.0,0.0,0.0,1027.0,19.0,39.0,10241.0,0.1,117.50654201336606,0.0,0.0,1811.4415121078491,,,,,,,,,,,,,,,,,,,,,51.66022913143851,30.151468254927,99.33583578421077,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,5.0,0.0,0.0,1044.0,20.0,17.0,10258.0,0.1,56.71987697878646,0.0,0.0,1813.4888508319855,,,,,,,,,,,,,,,,,,,,,30.13201649853056,15.651099198059502,52.645071088701414,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,5.0,0.0,0.0,1133.0,21.0,89.0,10347.0,0.1,295.8855350369529,0.0,0.0,1822.2219648361206,,,,,,,,,,,,,,,,,,,,,113.20403815534956,59.84644529644176,199.0959504935127,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,5.0,0.0,0.0,1210.0,22.0,77.0,10424.0,0.1,251.75,0.0,0.0,1829.7920339107513,,,,,,,,,,,,,,,,,,,,,102.1712962714712,50.91814902250584,176.59228841033274,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,5.0,0.0,0.0,1273.0,23.0,63.0,10487.0,0.1,203.1604777242918,0.0,0.0,1836.0788078308105,,,,,,,,,,,,,,,,,,,,,80.59320889444669,46.738867005968764,155.4808245289157,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,5.0,0.0,0.0,1307.0,24.0,34.0,10521.0,0.1,114.84465210348037,0.0,0.0,1840.0961680412292,,,,,,,,,,,,,,,,,,,,,53.76200904319472,29.158649260977402,98.52624122925633,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,5.0,0.0,0.0,1321.0,25.0,14.0,10535.0,0.1,46.589601512631475,0.0,0.0,1841.9784774780273,,,,,,,,,,,,,,,,,,,,,25.38300966308546,13.247182543455216,43.90978487888939,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,5.0,0.0,0.0,1452.0,26.0,131.0,10666.0,0.1,420.3253224702258,0.0,0.0,1854.6817791461945,,,,,,,,,,,,,,,,,,,,,140.11515220311608,69.00421796922151,241.581953968109,2.4244260815574514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,5.0,0.0,0.0,1608.0,27.0,156.0,10822.0,0.1,484.402175662067,0.0,0.0,1869.5646245479584,,,,,,,,,,,,,,,,,,,,,146.66256114172194,78.0440041267283,260.79846983061094,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,5.0,0.0,0.0,1660.0,28.0,52.0,10874.0,0.1,171.53719885436385,0.0,0.0,1875.0479981899261,,,,,,,,,,,,,,,,,,,,,71.88690011668764,41.35349142911736,136.87992122608526,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,5.0,0.0,0.0,1689.0,29.0,29.0,10903.0,0.1,85.50700000000003,0.0,0.0,1878.2598056793213,,,,,,,,,,,,,,,,,,,,,39.74254785033681,23.084246679612058,75.4837885148478,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,5.0,0.0,0.0,1731.0,30.0,42.0,10945.0,0.1,133.90580462103597,0.0,0.0,1882.647696018219,,,,,,,,,,,,,,,,,,,,,57.92297593036677,33.91428157227567,111.8030351293561,2.6243305276152067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,5.0,0.0,0.0,1808.0,31.0,77.0,11022.0,0.1,257.61368192904047,0.0,0.0,1890.299550294876,,,,,,,,,,,,,,,,,,,,,103.12900781780327,51.891150438489845,181.82261596707662,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,5.0,0.0,0.0,1870.0,32.0,62.0,11084.0,0.1,203.67107311772122,0.0,0.0,1896.4828190803528,,,,,,,,,,,,,,,,,,,,,83.5909842559895,45.15108189433726,154.9277245985182,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,5.0,0.0,0.0,1926.0,33.0,56.0,11140.0,0.1,193.9175613013558,0.0,0.0,1902.300734758377,,,,,,,,,,,,,,,,,,,,,82.85191600946898,43.29927359114878,150.5157517968096,3.7856330504282534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,5.0,0.0,0.0,1957.0,34.0,31.0,11171.0,0.1,90.25622996212797,0.0,0.0,1905.65820479393,,,,,,,,,,,,,,,,,,,,,40.45888609445148,24.046307800674704,79.2918837596653,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,5.0,0.0,0.0,1973.0,35.0,16.0,11187.0,0.1,52.795974396385226,0.0,0.0,1907.625054359436,,,,,,,,,,,,,,,,,,,,,28.497908619592877,14.692192353083074,49.2157014766354,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,5.0,0.0,0.0,2015.0,36.0,42.0,11229.0,0.1,129.40749613672799,0.0,0.0,1912.075279712677,,,,,,,,,,,,,,,,,,,,,56.983201573784314,33.03148565307462,107.61611210666105,2.4295101749407464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5.0,0.0,0.0,2046.0,37.0,31.0,11260.0,0.1,96.06245635134155,0.0,0.0,1915.6340918540955,,,,,,,,,,,,,,,,,,,,,44.61322320000621,25.79328660443369,83.90200710064238,2.470085307635073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,5.0,0.0,0.0,2099.0,38.0,53.0,11313.0,0.1,167.2126226931769,0.0,0.0,1921.3427855968475,,,,,,,,,,,,,,,,,,,,,70.11351258702663,39.68921692613186,132.6930527722199,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,5.0,0.0,0.0,2140.0,39.0,41.0,11354.0,0.1,141.20589006071725,0.0,0.0,1925.5568726062775,,,,,,,,,,,,,,,,,,,,,64.98479643729415,34.70379560896529,116.8881986750603,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,5.0,0.0,0.0,2152.0,40.0,12.0,11366.0,0.1,39.76806279130997,0.0,0.0,1927.271399974823,,,,,,,,,,,,,,,,,,,,,22.60247086966589,11.291499485860161,37.808148440924455,3.6561932438575777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,5.0,0.0,0.0,2196.0,41.0,44.0,11410.0,0.1,133.75900000000004,0.0,0.0,1931.9374315738678,,,,,,,,,,,,,,,,,,,,,58.47984677282441,33.36614404152552,110.22127070702705,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,5.0,0.0,0.0,2219.0,42.0,23.0,11433.0,0.1,63.50999999999998,0.0,0.0,1935.1731441020966,,,,,,,,,,,,,,,,,,,,,30.035102381064462,17.474724853556815,57.751174831502055,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,5.0,0.0,0.0,2258.0,43.0,39.0,11472.0,0.1,121.84146110277162,0.0,0.0,1939.3035991191864,,,,,,,,,,,,,,,,,,,,,52.74937212750234,31.373370811038157,103.32538105606125,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,5.0,0.0,0.0,2301.0,44.0,43.0,11515.0,0.1,132.3962588542372,0.0,0.0,1943.7812130451202,,,,,,,,,,,,,,,,,,,,,56.01699784235552,33.521383704010056,110.50806017959827,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,5.0,0.0,0.0,2319.0,45.0,18.0,11533.0,0.1,59.789729723344244,0.0,0.0,1945.9606804847717,,,,,,,,,,,,,,,,,,,,,31.596656332326713,16.46968800074314,55.20082806195839,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,5.0,0.0,0.0,2390.0,46.0,71.0,11604.0,0.1,214.9993811223096,0.0,0.0,1953.1547193527222,,,,,,,,,,,,,,,,,,,,,84.8634256755709,45.435569425101605,157.88832659183157,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,5.0,0.0,0.0,2447.0,47.0,57.0,11661.0,0.1,183.32803376366158,0.0,0.0,1959.1379868984222,,,,,,,,,,,,,,,,,,,,,75.92524327874239,43.22988716752546,142.894240480337,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,5.0,0.0,0.0,2496.0,48.0,49.0,11710.0,0.1,155.63634191129302,0.0,0.0,1964.1948924064636,,,,,,,,,,,,,,,,,,,,,66.19408272040666,38.12622838573613,125.70272561809374,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,5.0,0.0,0.0,2565.0,49.0,69.0,11779.0,0.1,199.9862308067626,0.0,0.0,1971.0856742858887,,,,,,,,,,,,,,,,,,,,,80.26245707432241,43.186902194271525,147.5412054132028,2.610047231449697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,5.0,0.0,0.0,2662.0,50.0,97.0,11876.0,0.1,321.08434627620386,0.0,0.0,1980.6818420886993,,,,,,,,,,,,,,,,,,,,,118.63691740628252,59.79911394545952,210.18930353240492,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6.0,0.0,0.0,61.0,1.0,61.0,11937.0,0.1,194.37290707946536,0.0,0.0,2190.0114703178406,,,,,,,,,,,,,,,,,,,,,77.4507155022326,45.226096846922516,150.11526438435203,2.6125652451699475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,6.0,0.0,0.0,128.0,2.0,67.0,12004.0,0.1,212.2549978996133,0.0,0.0,2196.8522889614105,,,,,,,,,,,,,,,,,,,,,82.46255079250263,48.10195426254422,160.19292813859448,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,6.0,0.0,0.0,175.0,3.0,47.0,12051.0,0.1,166.31083044347386,0.0,0.0,2201.8662214279175,,,,,,,,,,,,,,,,,,,,,75.88202166402432,38.93504353843792,133.2989289474364,3.7474735893193025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,6.0,0.0,0.0,210.0,4.0,35.0,12086.0,0.1,118.35749770340122,0.0,0.0,2205.823362350464,,,,,,,,,,,,,,,,,,,,,54.872405602464006,29.363493231853404,101.16534613053648,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,6.0,0.0,0.0,229.0,5.0,19.0,12105.0,0.1,63.401502887357566,0.0,0.0,2208.3831243515015,,,,,,,,,,,,,,,,,,,,,33.332571121982994,17.090096570696385,58.22703231729496,3.688339662830897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,6.0,0.0,0.0,278.0,6.0,49.0,12154.0,0.1,150.70993840350312,0.0,0.0,2213.448618412018,,,,,,,,,,,,,,,,,,,,,63.872418053073666,37.43368324417855,121.8370100576441,2.3603824978333448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,6.0,0.0,0.0,312.0,7.0,34.0,12188.0,0.1,103.12922959862969,0.0,0.0,2217.105619907379,,,,,,,,,,,,,,,,,,,,,46.57281377893609,27.41572994306251,89.06690430955146,2.3655124704488744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6.0,0.0,0.0,367.0,8.0,55.0,12243.0,0.1,177.51854686309719,0.0,0.0,2222.806958913803,,,,,,,,,,,,,,,,,,,,,72.00331541385486,42.28620959289149,140.71699151665837,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,6.0,0.0,0.0,401.0,9.0,34.0,12277.0,0.1,117.36580460234833,0.0,0.0,2226.726401567459,,,,,,,,,,,,,,,,,,,,,55.28425074332097,29.7228462237271,100.57051254935126,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,6.0,0.0,0.0,502.0,10.0,101.0,12378.0,0.1,308.6965392728226,0.0,0.0,2236.7210257053375,,,,,,,,,,,,,,,,,,,,,109.16279821079053,59.42755102708458,202.4712917864752,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,6.0,0.0,0.0,591.0,11.0,89.0,12467.0,0.1,261.62473355390847,0.0,0.0,2245.4890077114105,,,,,,,,,,,,,,,,,,,,,94.57614907956179,54.4223522153676,181.05495446699152,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,6.0,0.0,0.0,613.0,12.0,22.0,12489.0,0.1,61.25799999999998,0.0,0.0,2248.021387577057,,,,,,,,,,,,,,,,,,,,,29.205750979914793,17.294918774337226,55.94606140640623,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,6.0,0.0,0.0,663.0,13.0,50.0,12539.0,0.1,169.440232804365,0.0,0.0,2253.2776243686676,,,,,,,,,,,,,,,,,,,,,75.47808000398808,39.14207440124649,134.37526048604323,3.792143086287444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,6.0,0.0,0.0,699.0,14.0,36.0,12575.0,0.1,110.41871112342363,0.0,0.0,2257.4331016540527,,,,,,,,,,,,,,,,,,,,,48.820561179949244,28.60158891709852,94.72840434510955,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,6.0,0.0,0.0,712.0,15.0,13.0,12588.0,0.1,42.54047645732285,0.0,0.0,2259.222000837326,,,,,,,,,,,,,,,,,,,,,23.696108289376717,11.953668177857416,40.2611798588959,3.6707850563839215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,6.0,0.0,0.0,877.0,16.0,165.0,12753.0,0.1,571.1228406826126,0.0,0.0,2275.0724375247955,,,,,,,,,,,,,,,,,,,,,177.73863879878257,80.2011719395169,283.49565010164406,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,6.0,0.0,0.0,1057.0,17.0,180.0,12933.0,0.1,589.0532668622395,0.0,0.0,2292.368012189865,,,,,,,,,,,,,,,,,,,,,171.29072217429422,81.97969281013549,286.4299224043562,2.4758691796059273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,6.0,0.0,0.0,1106.0,18.0,49.0,12982.0,0.1,155.6858162256614,0.0,0.0,2297.439213991165,,,,,,,,,,,,,,,,,,,,,65.2150891071621,38.65883042085144,126.2426513245096,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,6.0,0.0,0.0,1237.0,19.0,131.0,13113.0,0.1,431.0,0.0,0.0,2310.3359076976776,,,,,,,,,,,,,,,,,,,,,148.34674404698944,68.56458490612565,241.47103897402687,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,6.0,0.0,0.0,1328.0,20.0,91.0,13204.0,0.1,287.3058098788955,0.0,0.0,2319.450929403305,,,,,,,,,,,,,,,,,,,,,111.17706740311537,52.58921325419098,189.9139664749111,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,6.0,0.0,0.0,1374.0,21.0,46.0,13250.0,0.1,147.99762071081582,0.0,0.0,2324.297905921936,,,,,,,,,,,,,,,,,,,,,63.82487875443298,36.24728248864992,121.04701202303505,2.3544356964522852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,6.0,0.0,0.0,1427.0,22.0,53.0,13303.0,0.1,162.04276788030344,0.0,0.0,2329.8193833827972,,,,,,,,,,,,,,,,,,,,,65.5758854276724,39.156354414699045,129.87200143213647,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,6.0,0.0,0.0,1471.0,23.0,44.0,13347.0,0.1,150.15358062048006,0.0,0.0,2334.601414680481,,,,,,,,,,,,,,,,,,,,,67.10113834269595,36.08765173511988,123.0783386896172,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,6.0,0.0,0.0,1514.0,24.0,43.0,13390.0,0.1,142.22705243606163,0.0,0.0,2339.125155210495,,,,,,,,,,,,,,,,,,,,,63.331865763566796,33.60913275634935,117.32920126285876,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6.0,0.0,0.0,1529.0,25.0,15.0,13405.0,0.1,50.48040306393383,0.0,0.0,2341.0072679519653,,,,,,,,,,,,,,,,,,,,,27.31400652542046,14.135724497547848,47.32507099798058,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,6.0,0.0,0.0,1567.0,26.0,38.0,13443.0,0.1,118.79398047166211,0.0,0.0,2345.1184780597687,,,,,,,,,,,,,,,,,,,,,53.33779035841767,30.90450461375147,100.52608931278785,2.455505322707891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,6.0,0.0,0.0,1603.0,27.0,36.0,13479.0,0.1,111.65698557607752,0.0,0.0,2349.075920343399,,,,,,,,,,,,,,,,,,,,,50.03597129791547,29.25839105759122,95.54538915297205,2.8109671067354167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,6.0,0.0,0.0,1658.0,28.0,55.0,13534.0,0.1,172.3052055427767,0.0,0.0,2354.9966735839844,,,,,,,,,,,,,,,,,,,,,69.34108183509088,40.793439422098466,136.89175648757936,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,6.0,0.0,0.0,1698.0,29.0,40.0,13574.0,0.1,126.0446640949009,0.0,0.0,2359.231083869934,,,,,,,,,,,,,,,,,,,,,54.56807575330244,32.11571998104882,106.3334698434648,2.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,6.0,0.0,0.0,1713.0,30.0,15.0,13589.0,0.1,50.21653326840881,0.0,0.0,2361.11016869545,,,,,,,,,,,,,,,,,,,,,27.469868414167006,13.839973326668373,47.031989599310016,3.8289809935416774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
